id_producto,2,5,9
0000000000000991997 - 29-Cartera Total,0.0031847133757961785,0.0,0.0
0000000000000992217 - 29-Cartera Total,0.0,0.0006079027355623101,0.0
0000000000000992424 - 49-Tarjeta de Crédito,0.0,0.0006079027355623101,0.0
0000000000000992901 - 29-Cartera Total,0.0,0.0006079027355623101,0.0
0000000000000992977 - 29-Cartera Total,0.0,0.0006079027355623101,0.0
0000000000000994407 - 29-Cartera Total,0.0031847133757961785,0.0,0.0
0000000000000994972 - 29-Cartera Total,0.0,0.0006079027355623101,0.0
0000000000000999294 - 29-Cartera Total,0.0,0.0006079027355623101,0.0
0000000000001201244 - 29-Cartera Total,0.0,0.0006079027355623101,0.0
0000000000001222422 - 29-Cartera Total,0.0,0.0006079027355623101,0.0
0000000000001227127 - 29-Cartera Total,0.0,0.0006079027355623101,0.0
0000000000001241174 - 29-Cartera Total,0.0031847133757961785,0.0,0.0
0000000000001279449 - 29-Cartera Total,0.0031847133757961785,0.0,0.0
0000000000001497472 - 29-Cartera Total,0.0,0.0006079027355623101,0.0
0000000000002017799 - 49-Tarjeta de Crédito,0.0,0.0006079027355623101,0.0
0000000000002072772 - 49-Tarjeta de Crédito,0.0,0.0006079027355623101,0.0
0000000000002107277 - 29-Cartera Total,0.0,0.0006079027355623101,0.0
0000000000002144929 - 49-Tarjeta de Crédito,0.0031847133757961785,0.0,0.0
0000000000002200202 - 49-Tarjeta de Crédito,0.0,0.0006079027355623101,0.0
0000000000002212441 - 29-Cartera Total,0.0,0.0006079027355623101,0.0
0000000000002249797 - 49-Tarjeta de Crédito,0.0,0.0006079027355623101,0.0
0000000000002427177 - 49-Tarjeta de Crédito,0.0,0.0006079027355623101,0.0
0000000000002479274 - 49-Tarjeta de Crédito,0.0,0.0,0.011235955056179775
0000000000002497749 - 29-Cartera Total,0.0031847133757961785,0.0,0.0
0000000000002712441 - 49-Tarjeta de Crédito,0.0,0.0006079027355623101,0.0
0000000000002720422 - 49-Tarjeta de Crédito,0.0,0.0006079027355623101,0.0
0000000000002742994 - 29-Cartera Total,0.0,0.0006079027355623101,0.0
0000000000002794912 - 29-Cartera Total,0.0,0.0006079027355623101,0.0
0000000000002900972 - 29-Cartera Total,0.0031847133757961785,0.0,0.0
0000000000002920224 - 49-Tarjeta de Crédito,0.0031847133757961785,0.0,0.0
0000000000002924009 - 49-Tarjeta de Crédito,0.0031847133757961785,0.0,0.0
0000000000002927794 - 29-Cartera Total,0.0031847133757961785,0.0,0.0
0000000000004022429 - 29-Cartera Total,0.0,0.0006079027355623101,0.0
0000000000004070042 - 49-Tarjeta de Crédito,0.0031847133757961785,0.0,0.0
0000000000004249797 - 49-Tarjeta de Crédito,0.0,0.0006079027355623101,0.0
0000000000004424411 - 49-Tarjeta de Crédito,0.0,0.0006079027355623101,0.0
0000000000004441009 - 29-Cartera Total,0.0031847133757961785,0.0,0.0
0000000000004444229 - 49-Tarjeta de Crédito,0.0,0.0006079027355623101,0.0
0000000000004474927 - 49-Tarjeta de Crédito,0.0,0.0006079027355623101,0.0
0000000000004497999 - 29-Cartera Total,0.0,0.0006079027355623101,0.0
0000000000004720197 - 49-Tarjeta de Crédito,0.0,0.0006079027355623101,0.0
0000000000004797747 - 29-Cartera Total,0.0,0.0006079027355623101,0.0
0000000000004907479 - 49-Tarjeta de Crédito,0.0,0.0006079027355623101,0.0
0000000000007092722 - 29-Cartera Total,0.0,0.0,0.011235955056179775
0000000000007299942 - 29-Cartera Total,0.0,0.0006079027355623101,0.0
0000000000007749774 - 29-Cartera Total,0.0031847133757961785,0.0,0.0
0000000000007770004 - 29-Cartera Total,0.0,0.0006079027355623101,0.0
0000000000007917794 - 29-Cartera Total,0.0031847133757961785,0.0,0.0
0000000000009042712 - 49-Tarjeta de Crédito,0.0,0.0006079027355623101,0.0
0000000000009042924 - 49-Tarjeta de Crédito,0.0,0.0006079027355623101,0.0
0000000000009204277 - 49-Tarjeta de Crédito,0.0031847133757961785,0.0,0.0
0000000000009207927 - 29-Cartera Total,0.0031847133757961785,0.0,0.0
0000000000009209291 - 29-Cartera Total,0.0,0.0006079027355623101,0.0
0000000000009417022 - 29-Cartera Total,0.0,0.0006079027355623101,0.0
0000000000009417979 - 29-Cartera Total,0.0,0.0006079027355623101,0.0
0000000000009494974 - 29-Cartera Total,0.0,0.0006079027355623101,0.0
0000000000009707201 - 49-Tarjeta de Crédito,0.0,0.0006079027355623101,0.0
